route_id,trip_id,trip_headsign,direction_id
G,069650_G..S15X004,Bedford-Nostrand Avs,1
G,070300_G..N15X016,Court Sq,0
G,070450_G..N19X002,Bedford-Nostrand Avs,0
G,070450_G..S15X004,Bedford-Nostrand Avs,1
G,071100_G..N15X016,Court Sq,0
G,071250_G..S15X004,Bedford-Nostrand Avs,1
G,071300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,071900_G..N15X016,Court Sq,0
G,072050_G..S15X004,Bedford-Nostrand Avs,1
G,072450_G..N19X002,Bedford-Nostrand Avs,0
G,072700_G..N15X016,Court Sq,0
G,072850_G..S15X004,Bedford-Nostrand Avs,1
G,073300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,073500_G..N15X016,Court Sq,0
G,073650_G..S15X004,Bedford-Nostrand Avs,1
G,074300_G..N15X016,Court Sq,0
G,074450_G..N19X002,Bedford-Nostrand Avs,0
G,074450_G..S15X004,Bedford-Nostrand Avs,1
G,075100_G..N15X016,Court Sq,0
G,075250_G..S15X004,Bedford-Nostrand Avs,1
G,075300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,075900_G..N15X016,Court Sq,0
G,076050_G..S15X004,Bedford-Nostrand Avs,1
G,076450_G..N19X002,Bedford-Nostrand Avs,0
G,076700_G..N15X016,Court Sq,0
G,076850_G..S15X004,Bedford-Nostrand Avs,1
G,077300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,077500_G..N15X016,Court Sq,0
G,077650_G..S15X004,Bedford-Nostrand Avs,1
G,078300_G..N15X016,Court Sq,0
G,078450_G..N19X002,Bedford-Nostrand Avs,0
G,078450_G..S15X004,Bedford-Nostrand Avs,1
G,079100_G..N15X016,Court Sq,0
G,079250_G..S15X004,Bedford-Nostrand Avs,1
G,079300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,079900_G..N15X016,Court Sq,0
G,080050_G..S15X004,Bedford-Nostrand Avs,1
G,080450_G..N19X002,Bedford-Nostrand Avs,0
G,080700_G..N15X016,Court Sq,0
G,080850_G..S15X004,Bedford-Nostrand Avs,1
G,081300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,081500_G..N15X016,Court Sq,0
G,081650_G..S15X004,Bedford-Nostrand Avs,1
G,082300_G..N15X016,Court Sq,0
G,082450_G..N19X002,Bedford-Nostrand Avs,0
G,082450_G..S15X004,Bedford-Nostrand Avs,1
G,083100_G..N15X016,Court Sq,0
G,083250_G..S15X004,Bedford-Nostrand Avs,1
G,083300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,083900_G..N15X016,Court Sq,0
G,084050_G..S15X004,Bedford-Nostrand Avs,1
G,084450_G..N19X002,Bedford-Nostrand Avs,0
G,084700_G..N15X016,Court Sq,0
G,084850_G..S15X004,Bedford-Nostrand Avs,1
G,085300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,085500_G..N15X016,Court Sq,0
G,085650_G..S15X004,Bedford-Nostrand Avs,1
G,086300_G..N15X016,Court Sq,0
G,086450_G..N19X002,Bedford-Nostrand Avs,0
G,086450_G..S15X004,Bedford-Nostrand Avs,1
G,087100_G..N15X016,Court Sq,0
G,087250_G..S15X004,Bedford-Nostrand Avs,1
G,087300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,087900_G..N15X016,Court Sq,0
G,088050_G..S15X004,Bedford-Nostrand Avs,1
G,088450_G..N19X002,Bedford-Nostrand Avs,0
G,088700_G..N15X016,Court Sq,0
G,088850_G..S15X004,Bedford-Nostrand Avs,1
G,089300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,089500_G..N15X016,Court Sq,0
G,089650_G..S15X004,Bedford-Nostrand Avs,1
G,090300_G..N15X016,Court Sq,0
G,090450_G..N19X002,Bedford-Nostrand Avs,0
G,090450_G..S15X004,Bedford-Nostrand Avs,1
G,091100_G..N15X016,Court Sq,0
G,091250_G..S15X004,Bedford-Nostrand Avs,1
G,091300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,091900_G..N15X016,Court Sq,0
G,092050_G..S15X004,Bedford-Nostrand Avs,1
G,092450_G..N19X002,Bedford-Nostrand Avs,0
G,092700_G..N15X016,Court Sq,0
G,092850_G..S15X004,Bedford-Nostrand Avs,1
G,093300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,093500_G..N15X016,Court Sq,0
G,093650_G..S15X004,Bedford-Nostrand Avs,1
G,094300_G..N15X016,Court Sq,0
G,094450_G..N19X002,Bedford-Nostrand Avs,0
G,094450_G..S15X004,Bedford-Nostrand Avs,1
G,095100_G..N15X016,Court Sq,0
G,095250_G..S15X004,Bedford-Nostrand Avs,1
G,095300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,095900_G..N15X016,Court Sq,0
G,096050_G..S15X004,Bedford-Nostrand Avs,1
G,096450_G..N19X002,Bedford-Nostrand Avs,0
G,096700_G..N15X016,Court Sq,0
G,096850_G..S15X004,Bedford-Nostrand Avs,1
G,097300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,097500_G..N15X016,Court Sq,0
G,097650_G..S15X004,Bedford-Nostrand Avs,1
G,098300_G..N15X016,Court Sq,0
G,098450_G..N19X002,Bedford-Nostrand Avs,0
G,098450_G..S15X004,Bedford-Nostrand Avs,1
G,099100_G..N15X016,Court Sq,0
G,099250_G..S15X004,Bedford-Nostrand Avs,1
G,099300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,099900_G..N15X016,Court Sq,0
G,100050_G..S15X004,Bedford-Nostrand Avs,1
G,100450_G..N19X002,Bedford-Nostrand Avs,0
G,100700_G..N15X016,Court Sq,0
G,100850_G..S15X004,Bedford-Nostrand Avs,1
G,101300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,101500_G..N15X016,Court Sq,0
G,101650_G..S15X004,Bedford-Nostrand Avs,1
G,102300_G..N15X016,Court Sq,0
G,102450_G..N19X002,Bedford-Nostrand Avs,0
G,102450_G..S15X004,Bedford-Nostrand Avs,1
G,103100_G..N15X016,Court Sq,0
G,103250_G..S15X004,Bedford-Nostrand Avs,1
G,103300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,103900_G..N15X016,Court Sq,0
G,104050_G..S15X004,Bedford-Nostrand Avs,1
G,104450_G..N19X002,Bedford-Nostrand Avs,0
G,104700_G..N15X016,Court Sq,0
G,104850_G..S15X004,Bedford-Nostrand Avs,1
G,105300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,105500_G..N15X016,Court Sq,0
G,105650_G..S15X004,Bedford-Nostrand Avs,1
G,106300_G..N15X016,Court Sq,0
G,106450_G..N19X002,Bedford-Nostrand Avs,0
G,106450_G..S15X004,Bedford-Nostrand Avs,1
G,107100_G..N15X016,Court Sq,0
G,107250_G..S15X004,Bedford-Nostrand Avs,1
G,107300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,107900_G..N15X016,Court Sq,0
G,108050_G..S15X004,Bedford-Nostrand Avs,1
G,108450_G..N19X002,Bedford-Nostrand Avs,0
G,108700_G..N15X016,Court Sq,0
G,108850_G..S15X004,Bedford-Nostrand Avs,1
G,109300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,109500_G..N15X016,Court Sq,0
G,109650_G..S15X004,Bedford-Nostrand Avs,1
G,110300_G..N15X016,Court Sq,0
G,110450_G..N19X002,Bedford-Nostrand Avs,0
G,110450_G..S15X004,Bedford-Nostrand Avs,1
G,111100_G..N15X016,Court Sq,0
G,111250_G..S15X004,Bedford-Nostrand Avs,1
G,111300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,111900_G..N15X016,Court Sq,0
G,112050_G..S15X004,Bedford-Nostrand Avs,1
G,112450_G..N19X002,Bedford-Nostrand Avs,0
G,112700_G..N15X016,Court Sq,0
G,112850_G..S15X004,Bedford-Nostrand Avs,1
G,113300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,113500_G..N15X016,Court Sq,0
G,113650_G..S15X004,Bedford-Nostrand Avs,1
G,114300_G..N15X016,Court Sq,0
G,114450_G..N19X002,Bedford-Nostrand Avs,0
G,114450_G..S15X004,Bedford-Nostrand Avs,1
G,115100_G..N15X016,Court Sq,0
G,115250_G..S15X004,Bedford-Nostrand Avs,1
G,115300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,115900_G..N15X016,Court Sq,0
G,116250_G..S15X004,Bedford-Nostrand Avs,1
G,116450_G..N19X002,Bedford-Nostrand Avs,0
G,116700_G..N15X016,Court Sq,0
G,117250_G..S15X004,Bedford-Nostrand Avs,1
G,117300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,117500_G..N15X016,Court Sq,0
G,118250_G..S15X004,Bedford-Nostrand Avs,1
G,118450_G..N19X002,Bedford-Nostrand Avs,0
G,118500_G..N15X016,Court Sq,0
G,119250_G..S15X004,Bedford-Nostrand Avs,1
G,119300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,119500_G..N15X016,Court Sq,0
G,120350_G..S15X004,Bedford-Nostrand Avs,1
G,120450_G..N19X002,Bedford-Nostrand Avs,0
G,120500_G..N15X016,Court Sq,0
G,121300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,121500_G..N15X016,Court Sq,0
G,121550_G..S15X004,Bedford-Nostrand Avs,1
G,122450_G..N19X002,Bedford-Nostrand Avs,0
G,122500_G..N15X016,Court Sq,0
G,122650_G..S15X004,Bedford-Nostrand Avs,1
G,123300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,123700_G..S15X004,Bedford-Nostrand Avs,1
G,123800_G..N15X016,Court Sq,0
G,124450_G..N19X002,Bedford-Nostrand Avs,0
G,124650_G..S15X004,Bedford-Nostrand Avs,1
G,125050_G..N15X016,Court Sq,0
G,125300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,125750_G..S15X004,Bedford-Nostrand Avs,1
G,126000_G..N15X016,Court Sq,0
G,126450_G..N19X002,Bedford-Nostrand Avs,0
G,126950_G..S15X004,Bedford-Nostrand Avs,1
G,127100_G..N15X016,Court Sq,0
G,127300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,128100_G..N15X016,Court Sq,0
G,128150_G..S15X004,Bedford-Nostrand Avs,1
G,128450_G..N19X002,Bedford-Nostrand Avs,0
G,129250_G..N15X016,Court Sq,0
G,129300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,129350_G..S15X004,Bedford-Nostrand Avs,1
G,130400_G..N15X016,Court Sq,0
G,130450_G..N19X002,Bedford-Nostrand Avs,0
G,130550_G..S15X004,Bedford-Nostrand Avs,1
G,131300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,131700_G..N15X016,Court Sq,0
G,131850_G..S15X004,Bedford-Nostrand Avs,1
G,132450_G..N19X002,Bedford-Nostrand Avs,0
G,133000_G..S15X004,Bedford-Nostrand Avs,1
G,133050_G..N15X016,Court Sq,0
G,133300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,134150_G..N15X016,Court Sq,0
G,134200_G..S15X004,Bedford-Nostrand Avs,1
G,134450_G..N19X002,Bedford-Nostrand Avs,0
G,135250_G..N15X016,Court Sq,0
G,135300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,135400_G..S15X004,Bedford-Nostrand Avs,1
G,136450_G..N15X016,Court Sq,0
G,136450_G..N19X002,Bedford-Nostrand Avs,0
G,136650_G..S15X004,Bedford-Nostrand Avs,1
G,137300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,137750_G..N15X016,Court Sq,0
G,137800_G..S15X004,Bedford-Nostrand Avs,1
G,138450_G..N19X002,Bedford-Nostrand Avs,0
G,138900_G..S15X004,Bedford-Nostrand Avs,1
G,139050_G..N15X016,Court Sq,0
G,139300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,140100_G..S15X004,Bedford-Nostrand Avs,1
G,140200_G..N15X016,Court Sq,0
G,140450_G..N19X002,Bedford-Nostrand Avs,0
G,141300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,141350_G..S15X004,Bedford-Nostrand Avs,1
G,141450_G..N15X016,Court Sq,0
G,142450_G..N19X002,Bedford-Nostrand Avs,0
G,142650_G..N15X016,Court Sq,0
G,142650_G..S15X004,Bedford-Nostrand Avs,1
G,143300_G..S19X002,Hoyt-Schermerhorn Sts,1
G,143800_G..N15X016,Court Sq,0
G,143950_G..S15X004,Bedford-Nostrand Avs,1
G,144450_G..N19X002,Bedford-Nostrand Avs,0
G,145150_G..N15X016,Court Sq,0
G,146250_G..N15X016,Court Sq,0
J,000850_J..S12X022,Hewes St,1
J,002850_J..S12X022,Hewes St,1
J,004850_J..S12X022,Hewes St,1
J,006850_J..S12X022,Hewes St,1
J,007200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,008850_J..S12X022,Hewes St,1
J,009200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,010850_J..S12X022,Hewes St,1
J,011200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,012850_J..S12X022,Hewes St,1
J,013200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,014850_J..S12X022,Hewes St,1
J,015200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,016850_J..S12X022,Hewes St,1
J,017200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,018850_J..S12X022,Hewes St,1
J,019200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,020850_J..S12X022,Hewes St,1
J,021200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,022850_J..S12X022,Hewes St,1
J,023200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,024850_J..S12X022,Hewes St,1
J,025200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,026850_J..S12X022,Hewes St,1
J,027200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,028850_J..S12X022,Hewes St,1
J,029200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,030850_J..S12X022,Hewes St,1
J,031200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,032500_J..S12X022,Hewes St,1
J,033200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,033500_J..S12X022,Hewes St,1
J,034700_J..S12X022,Hewes St,1
J,035200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,035900_J..S12X022,Hewes St,1
J,037100_J..S12X022,Hewes St,1
J,037200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,038300_J..S12X022,Hewes St,1
J,038500_J..N41X001,Jamaica Center-Parsons/Archer,0
J,039500_J..S12X022,Hewes St,1
J,039650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,040700_J..S12X022,Hewes St,1
J,040850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,041900_J..S12X022,Hewes St,1
J,042050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,043100_J..S12X022,Hewes St,1
J,043250_J..N41X001,Jamaica Center-Parsons/Archer,0
J,044300_J..S12X022,Hewes St,1
J,044450_J..N41X001,Jamaica Center-Parsons/Archer,0
J,045500_J..S12X022,Hewes St,1
J,045650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,046700_J..S12X022,Hewes St,1
J,046850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,047900_J..S12X022,Hewes St,1
J,048050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,049100_J..S12X022,Hewes St,1
J,049250_J..N41X001,Jamaica Center-Parsons/Archer,0
J,050300_J..S12X022,Hewes St,1
J,050450_J..N41X001,Jamaica Center-Parsons/Archer,0
J,051500_J..S12X022,Hewes St,1
J,051650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,052700_J..S12X022,Hewes St,1
J,052850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,053900_J..S12X022,Hewes St,1
J,054050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,055100_J..S12X022,Hewes St,1
J,055250_J..N41X001,Jamaica Center-Parsons/Archer,0
J,056300_J..S12X022,Hewes St,1
J,056450_J..N41X001,Jamaica Center-Parsons/Archer,0
J,057500_J..S12X022,Hewes St,1
J,057650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,058700_J..S12X022,Hewes St,1
J,058850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,059900_J..S12X022,Hewes St,1
J,060050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,061100_J..S12X022,Hewes St,1
J,061250_J..N41X001,Jamaica Center-Parsons/Archer,0
J,062300_J..S12X022,Hewes St,1
J,062450_J..N41X001,Jamaica Center-Parsons/Archer,0
J,063500_J..S12X022,Hewes St,1
J,063650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,064700_J..S12X022,Hewes St,1
J,064850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,065900_J..S12X022,Hewes St,1
J,066050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,067100_J..S12X022,Hewes St,1
J,067250_J..N41X001,Jamaica Center-Parsons/Archer,0
J,068300_J..S12X022,Hewes St,1
J,068450_J..N41X001,Jamaica Center-Parsons/Archer,0
J,069500_J..S12X022,Hewes St,1
J,069650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,070700_J..S12X022,Hewes St,1
J,070850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,071900_J..S12X022,Hewes St,1
J,072050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,073100_J..S12X022,Hewes St,1
J,073250_J..N41X001,Jamaica Center-Parsons/Archer,0
J,074300_J..S12X022,Hewes St,1
J,074450_J..N41X001,Jamaica Center-Parsons/Archer,0
J,075500_J..S12X022,Hewes St,1
J,075650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,076700_J..S12X022,Hewes St,1
J,076850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,077900_J..S12X022,Hewes St,1
J,078050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,079100_J..S12X022,Hewes St,1
J,079250_J..N41X001,Jamaica Center-Parsons/Archer,0
J,080300_J..S12X022,Hewes St,1
J,080450_J..N41X001,Jamaica Center-Parsons/Archer,0
J,081500_J..S12X022,Hewes St,1
J,081650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,082700_J..S12X022,Hewes St,1
J,082850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,083900_J..S12X022,Hewes St,1
J,084050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,085100_J..S12X022,Hewes St,1
J,085250_J..N41X001,Jamaica Center-Parsons/Archer,0
J,086300_J..S12X022,Hewes St,1
J,086450_J..N41X001,Jamaica Center-Parsons/Archer,0
J,087500_J..S12X022,Hewes St,1
J,087650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,088700_J..S12X022,Hewes St,1
J,088850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,089900_J..S12X022,Hewes St,1
J,090050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,091100_J..S12X022,Hewes St,1
J,091250_J..N41X001,Jamaica Center-Parsons/Archer,0
J,092300_J..S12X022,Hewes St,1
J,092450_J..N41X001,Jamaica Center-Parsons/Archer,0
J,093500_J..S12X022,Hewes St,1
J,093650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,094700_J..S12X022,Hewes St,1
J,094850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,095900_J..S12X022,Hewes St,1
J,096050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,097100_J..S12X022,Hewes St,1
J,097250_J..N41X001,Jamaica Center-Parsons/Archer,0
J,098300_J..S12X022,Hewes St,1
J,098450_J..N41X001,Jamaica Center-Parsons/Archer,0
J,099500_J..S12X022,Hewes St,1
J,099650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,100700_J..S12X022,Hewes St,1
J,100850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,101900_J..S12X022,Hewes St,1
J,102050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,103100_J..S12X022,Hewes St,1
J,103250_J..N41X001,Jamaica Center-Parsons/Archer,0
J,104300_J..S12X022,Hewes St,1
J,104450_J..N41X001,Jamaica Center-Parsons/Archer,0
J,105500_J..S12X022,Hewes St,1
J,105650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,106700_J..S12X022,Hewes St,1
J,106850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,107900_J..S12X022,Hewes St,1
J,108050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,109100_J..S12X022,Hewes St,1
J,109250_J..N41X001,Jamaica Center-Parsons/Archer,0
J,110300_J..S12X022,Hewes St,1
J,110450_J..N41X001,Jamaica Center-Parsons/Archer,0
J,111500_J..S12X022,Hewes St,1
J,111650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,112700_J..S12X022,Hewes St,1
J,112850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,113900_J..S12X022,Hewes St,1
J,114050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,115050_J..S12X022,Hewes St,1
J,115250_J..N41X001,Jamaica Center-Parsons/Archer,0
J,116300_J..S12X022,Hewes St,1
J,116450_J..N41X001,Jamaica Center-Parsons/Archer,0
J,117500_J..S12X022,Hewes St,1
J,117650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,118700_J..S12X022,Hewes St,1
J,118850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,119900_J..S12X022,Hewes St,1
J,120050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,121100_J..S12X022,Hewes St,1
J,121250_J..N41X001,Jamaica Center-Parsons/Archer,0
J,122300_J..S12X022,Hewes St,1
J,122450_J..N41X001,Jamaica Center-Parsons/Archer,0
J,123500_J..S12X022,Hewes St,1
J,123650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,124700_J..S12X022,Hewes St,1
J,124850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,126000_J..S12X022,Hewes St,1
J,126050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,127250_J..N41X001,Jamaica Center-Parsons/Archer,0
J,127500_J..S12X022,Hewes St,1
J,128450_J..N41X001,Jamaica Center-Parsons/Archer,0
J,129000_J..S12X022,Hewes St,1
J,129650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,130500_J..S12X022,Hewes St,1
J,130850_J..N41X001,Jamaica Center-Parsons/Archer,0
J,132000_J..S12X022,Hewes St,1
J,132050_J..N41X001,Jamaica Center-Parsons/Archer,0
J,133200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,133450_J..S12X022,Hewes St,1
J,134400_J..N41X001,Jamaica Center-Parsons/Archer,0
J,134950_J..S12X022,Hewes St,1
J,135800_J..N41X001,Jamaica Center-Parsons/Archer,0
J,136700_J..S12X022,Hewes St,1
J,137650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,138200_J..S12X022,Hewes St,1
J,139150_J..N41X001,Jamaica Center-Parsons/Archer,0
J,139700_J..S12X022,Hewes St,1
J,140650_J..N41X001,Jamaica Center-Parsons/Archer,0
J,141300_J..S12X022,Hewes St,1
J,141900_J..N41X001,Jamaica Center-Parsons/Archer,0
J,143050_J..S12X022,Hewes St,1
J,143400_J..N41X001,Jamaica Center-Parsons/Archer,0
J,145200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,147200_J..N41X001,Jamaica Center-Parsons/Archer,0
J,149200_J..N41X001,Jamaica Center-Parsons/Archer,0
M,038600_M..N35R,Myrtle Av,0
M,039600_M..N35R,Myrtle Av,0
M,040600_M..N35R,Myrtle Av,0
M,041800_M..S35R,Middle Village-Metropolitan Av,1
M,042000_M..N35R,Myrtle Av,0
M,043100_M..S35R,Middle Village-Metropolitan Av,1
M,043200_M..N35R,Myrtle Av,0
M,044300_M..S35R,Middle Village-Metropolitan Av,1
M,044400_M..N35R,Myrtle Av,0
M,045500_M..S35R,Middle Village-Metropolitan Av,1
M,045600_M..N35R,Myrtle Av,0
M,046700_M..S35R,Middle Village-Metropolitan Av,1
M,046900_M..N35R,Myrtle Av,0
M,048000_M..S35R,Middle Village-Metropolitan Av,1
M,048150_M..N35R,Myrtle Av,0
M,049150_M..N35R,Myrtle Av,0
M,049250_M..S35R,Middle Village-Metropolitan Av,1
M,050200_M..N35R,Myrtle Av,0
M,050250_M..S35R,Middle Village-Metropolitan Av,1
M,051200_M..N35R,Myrtle Av,0
M,051300_M..S35R,Middle Village-Metropolitan Av,1
M,052150_M..N35R,Myrtle Av,0
M,052300_M..S35R,Middle Village-Metropolitan Av,1
M,052950_M..N35R,Myrtle Av,0
M,053250_M..S35R,Middle Village-Metropolitan Av,1
M,053750_M..N35R,Myrtle Av,0
M,054050_M..S35R,Middle Village-Metropolitan Av,1
M,054550_M..N35R,Myrtle Av,0
M,054850_M..S35R,Middle Village-Metropolitan Av,1
M,055350_M..N35R,Myrtle Av,0
M,055650_M..S35R,Middle Village-Metropolitan Av,1
M,056150_M..N35R,Myrtle Av,0
M,056450_M..S35R,Middle Village-Metropolitan Av,1
M,056950_M..N35R,Myrtle Av,0
M,057250_M..S35R,Middle Village-Metropolitan Av,1
M,057750_M..N35R,Myrtle Av,0
M,058050_M..S35R,Middle Village-Metropolitan Av,1
M,058550_M..N35R,Myrtle Av,0
M,058850_M..S35R,Middle Village-Metropolitan Av,1
M,059350_M..N35R,Myrtle Av,0
M,059650_M..S35R,Middle Village-Metropolitan Av,1
M,060150_M..N35R,Myrtle Av,0
M,060450_M..S35R,Middle Village-Metropolitan Av,1
M,060950_M..N35R,Myrtle Av,0
M,061250_M..S35R,Middle Village-Metropolitan Av,1
M,061750_M..N35R,Myrtle Av,0
M,062050_M..S35R,Middle Village-Metropolitan Av,1
M,062550_M..N35R,Myrtle Av,0
M,062850_M..S35R,Middle Village-Metropolitan Av,1
M,063350_M..N35R,Myrtle Av,0
M,063650_M..S35R,Middle Village-Metropolitan Av,1
M,064150_M..N35R,Myrtle Av,0
M,064450_M..S35R,Middle Village-Metropolitan Av,1
M,064950_M..N35R,Myrtle Av,0
M,065250_M..S35R,Middle Village-Metropolitan Av,1
M,065750_M..N35R,Myrtle Av,0
M,066050_M..S35R,Middle Village-Metropolitan Av,1
M,066550_M..N35R,Myrtle Av,0
M,066850_M..S35R,Middle Village-Metropolitan Av,1
M,067350_M..N35R,Myrtle Av,0
M,067650_M..S35R,Middle Village-Metropolitan Av,1
M,068150_M..N35R,Myrtle Av,0
M,068450_M..S35R,Middle Village-Metropolitan Av,1
M,069150_M..N35R,Myrtle Av,0
M,069250_M..S35R,Middle Village-Metropolitan Av,1
M,069750_M..N35R,Myrtle Av,0
M,070050_M..S35R,Middle Village-Metropolitan Av,1
M,070550_M..N35R,Myrtle Av,0
M,070850_M..S35R,Middle Village-Metropolitan Av,1
M,071350_M..N35R,Myrtle Av,0
M,071650_M..S35R,Middle Village-Metropolitan Av,1
M,072150_M..N35R,Myrtle Av,0
M,072450_M..S35R,Middle Village-Metropolitan Av,1
M,072950_M..N35R,Myrtle Av,0
M,073250_M..S35R,Middle Village-Metropolitan Av,1
M,073750_M..N35R,Myrtle Av,0
M,074050_M..S35R,Middle Village-Metropolitan Av,1
M,074550_M..N35R,Myrtle Av,0
M,074850_M..S35R,Middle Village-Metropolitan Av,1
M,075350_M..N35R,Myrtle Av,0
M,075650_M..S35R,Middle Village-Metropolitan Av,1
M,076150_M..N35R,Myrtle Av,0
M,076450_M..S35R,Middle Village-Metropolitan Av,1
M,076950_M..N35R,Myrtle Av,0
M,077250_M..S35R,Middle Village-Metropolitan Av,1
M,077750_M..N35R,Myrtle Av,0
M,078050_M..S35R,Middle Village-Metropolitan Av,1
M,078550_M..N35R,Myrtle Av,0
M,078850_M..S35R,Middle Village-Metropolitan Av,1
M,079350_M..N35R,Myrtle Av,0
M,079650_M..S35R,Middle Village-Metropolitan Av,1
M,080150_M..N35R,Myrtle Av,0
M,080450_M..S35R,Middle Village-Metropolitan Av,1
M,080950_M..N35R,Myrtle Av,0
M,081250_M..S35R,Middle Village-Metropolitan Av,1
M,081750_M..N35R,Myrtle Av,0
